,text,sentiment
1918,"['san', 'francisco', 'news', 'wework', 'poster', 'child', 'fail', 'ipo', 'market', 'dan', 'ives', 'yahoo', 'finance']",1
1919,"['wework', 'banker', 'possession', 'bail', 'landlord', 'lease']",2
1920,"['wework', 'woe', 'ai', 'view', 'gig', 'economy', 'pay', 'top', 'week', 'news']",1
1921,"['wework', 'could', 'run', 'cash', 'mid-november', 'would', 'happen', 'next']",1
1922,"['well', 'version', 'wework', 'sense', 'profitable', 'love', 'room', 'service', 'bar', 'analogy']",2
1923,"['adam', 'commit', 'billion', 'dollar', 'charity', 'wework', 'go', 'zero', 'hopefully', 'still', 'end', 'penniless', 'one', 'great', 'value', 'distructions', 'world']",2
1924,"['business', 'wework', 'go', 'peak', 'valuation', '47', 'billion', 'roughly', 'billion', 'thousand', 'employee', 'face', 'job', 'cut', 'key', 'number', 'help', 'define', 'one', 'dramatic', 'business', 'debacle', 'recent', 'memory']",1
1925,"['bar', 'wework', 'toilet', 'new', 'building', '. .', 'work', 'toilet', 'flow', 'people', 'go', 'need', 'poo', 'building', 'really', 'new', '. .', 'new', 'joiner', 'goodie', 'bag']",1
1926,['welcome'],2
1927,"['wework', 'delay', 'ipo', 'bond', 'plunge', 'record', 'via']",1
1928,"['softbank', 'damage', 'uber', 'wework', 'could', 'exceed', 'billion']",2
1929,"['wework', 'loss', 'rise', '10', 'fold', 'main', 'european', 'hold', 'company', 'via']",2
1930,"['insulation', 'public', 'market', 'via', 'lax', 'governance', 'often', 'necessary', 'create', 'redefine', 'industry', 'ie', 'inability', 'communicate', 'understand', 'vision', 'not', 'clear', 'complicate', 'insulation', 'warrant']",2
1931,"['wework', 'dramatically', 'slash', 'ipo', 'valuation', 'less', '25', 'billion', 'weak', 'demand', 'wework', 'last', 'raise', 'money', '47', 'billion', 'valuation', 'private', 'market']",1
1932,"['outlet', 'host', 'first', 'panel', 'wework', 'link', 'bio', 'outlet', 'wework', 'invite', 'come', 'learn', 'balance', 'work', 'creative', 'interest', 'many', 'people', 'seek', 'well', 'balance']",2
1933,"['wework', 'ipo', 'spell', 'rough', 'land', 'ceo', 'neumann']",1
1934,"['wework', 'ex-employee', 'sue', 'adam', 'neumann', '1.7', 'billion', 'leave', 'deal', 'business', 'insider']",2
1935,"['best', 'marketer', 'wework', 'campaign', 'really', 'take']",1
1936,"['softbank', 'clinch', 'wework', 'takeover', 'deal', 'bailing', 'co-founder']",2
1937,"['attention', 'wework', 'adam', 'neumann', 'embattle', 'male', 'ceo', 'make', 'way', 'woman', 'leader', 'via']",1
1938,"['also', 'piss', 'poor', 'business', 'model', 'bad', 'ethic']",1
1939,"['hot', 'take', 'office', 'share', 'concept', 'good', 'wework', 'execution', 'bad', 'obscure', 'take', 'weregis', 'wecbre', 'middle', 'ground']",1
1940,"['today', 'news', 'real', 'problem', 'behind', 'wework', 'uber', 'lyft', 'via']",1
1941,"['photo', 'wework', 'famed', 'extravagant', 'annual', 'halloween', 'party', 'performance', 'busta', 'rhyme', 'rick', 'ross']",3
1942,"['level', 'gratefulness', 'go', 'adam', 'one', 'built', 'business', 'say', 'new', 'chair', 'employee', 'half', 'likely', 'fire']",2
1943,"['wework', '47', 'billion', 'co-working', 'company', 'gear', 'huge', 'ipo', 'year', 'everything', 'know', 'go']",2
1944,"['solidarity', 'corporate', 'av', 'comrade', 'wework', 'would', 'thought', 'sublet', 'office', 'space', 'massive', 'scale', 'dumb', 'idea']",1
1945,"['startup', 'math', 'get', 'behind', 'wework', 'know', 'antique', 'shop']",2
1946,"['maximum', 'pressure', 'wework', 'national', 'security', 'policy']",1
1947,"['wework', 'juul', 'valuation', 'mean', 'everything', 'nothing']",2
1948,"['wework', 'fizzle', 'bodes', 'ill', 'ipo', 'share', 'tweet', 'share', 'share', 'share', 'print', 'email', 'ash', 'wework', 'fail', 'ipo', 'ash', 'perhaps', 'least', 'traditional', 'ipo', 'model', 'money-losing', 'firm', 'see', 'stock', 'shudder']",1
1949,"['look', 'forward', 'reading', 'book', 'like', 'bad', 'blood', 'wework', 'fraud', 'case', 'great', 'plot', 'conclusion', 'book', 'never', 'happen']",1
1950,"['wework', 'failure', 'softbank', 'day', 'reckon']",1
1951,"['wework', 'founder', 'adam', 'rebekah', 'neumann', 'close', 'friend', 'ivanka', 'trump', 'jared', 'kushner', 'invite', 'rebekah', 'extravagant', '40th', 'birthday', 'bash', 'italy', 'johnangel', '1977']",2
1952,"['softbank', 'masayoshi', 'son', 'softbank', 'firm', 'believer', 'world', 'undergo', 'massive', 'transformation', 'way', 'people', 'work', 'forefront', 'revolution']",3
1953,"['mike', 'ipo', 'relevant', 'poster', 'child', 'gig', 'economy', 'really', 'not', 'difficult', 'proper', 'valuation', 'low', 'tech', 'not', 'well', 'do']",1
1954,"['general', 'magic', 'segway', 'example', 'tech', 'lead', 'market', 'failure', 'rather', 'wework', 'market', 'lead', 'economic', 'failure', 'former', 'bad']",1
1955,"['true', 'sad', 'thing', 'work', 'wework', 'regular', 'office', 'space', 'feel', 'mundane', 'kid', 'elementary', 'school', 'classroom', 'taste', 'class', 'space', 'tough', 'go', 'back']",3
1956,"['wework', 'open', 'two', 'new', 'location', 'singapore', 'amid', 'cost-cutting', 'drive']",2
1957,"['wework', 'investor', 'feel', 'look', 'balance', 'sheet']",1
1958,"['amid', 'company', 'meltdown', 'employee', 'revolt', 'wework', 'sponsor', 'via']",1
1959,"['new', 'post', 'softbank', 'talk', 'boost', 'wework', 'investment', 'billion', 'ft', 'publish', 'news', 'social']",2
1960,"['always', 'smart', 'dismisses', 'wework', 'risk', 'office', 'default', 'not', 'tank', 'economy', 'could', 'blunt', 'one', 'capex', 'growth', 'segment', 'wework', 'big', 'piece', 'new', 'space', 'demand', 'evaporates', 'office', 'construction']",2
1961,"['wework', 'great', 'unicorn', 'delusion', 'atlantic']",1
1962,"['mainly', 'work', 'problem', 'cost', 'office', 'mean', 'share', 'office', 'space', 'right', 'wework', 'wewait', 'weworry', 'next', 'ceo', 'adam', 'neumann', 'bloomberg']",1
1963,"['wework', 'not', 'much', 'indicative', 'end', 'priveq', 'glory', 'day', 'reflect', 'market', 'new', 'insistance', 'pricing', 'ipo', 'basis', 'commonsense', 'company', 'valuation', 'principle', 'instead', 'upround', 'financier', 'fantasy']",2
1964,"['wework', 'ever', 'go', 'call', 'dibbbs', 'paper', 'plane', 'neon', 'sign', 'hope', 'not', 'case']",2
1965,"['uh', 'oh', 'via']",1
1966,"['six', 'week', 'pull', 'back', 'curtain', 'decent', 'synopsis', 'purportedly', 'hyped', 'darling.https', 'lnkd.in/ghh8nrx']",2
1967,"['reading', 'not', 'way', 'everybody', 'behaves', 'adam', 'neumann', 'over-the-top', 'style', 'built', 'wework', 'wsj', 'see']",2
1968,"['softbank', 'add', 'financial', 'burden', '10', 'billion', 'wework', 'deal']",2
1969,"['bad', 'habit', 'work', 'tweetdeck', 'run', 'side', 'like', 'wework', 'something', 'think']",2
1970,"['detail', 'softbank', 'wework', 'takeover', 'softbank', '80', 'wework', 'neumann', 'step', 'softbank', 'invests', 'billion', 'new', 'chairman', 'address', 'employee', 'wednesday', 'business', 'insider', 'india']",2
1971,"['wework', 'like', 'biden', 'cannot', 'see', 'supporter', 'believe', 'go', 'work', 'well', 'matter', 'either', 'zombie', 'wait', 'around', 'via']",1
1972,"['imagine', 'analyst', 'wework', 'like', 'send', 'ppt', 'energy', 'call', 'day']",2
1973,"['port', 'partner', 'troubled', 'startup', 'wework', 'maritime', 'business', 'incubator', 'seattle', 'time']",2
1974,"['softbank', 'take', 'control', 'wework', 'wsj']",2
1975,"['bad', 'thing', 'wework', 'coffee', 'bad', 'first', 'time', 'pour', 'coffee', 'away', 'sink']",1
1976,"['go', 'not', 'wework']",1
1977,"['look', 'forward', 'wework', 'get', 'cut', 'half', 'public', 'market', 'still', 'good', 'another', 'halve', 'guess']",1
1978,"['wework', 'target', '20', 'billion', '30', 'billion', 'ipo', 'value']",2
1979,"['wework', 'board', 'back', 'takeover', 'softbank', 'co-founder', 'adam', 'neumann', 'get', '1.7', 'bn', 'step', 'chair']",2
1980,"['wework', 'ipo', 'turn', 'contentious', 'softbank', 'vision', 'fund']",2
1981,"['wework', 'big', 'problem', 'adam', 'neumann']",1
1982,"['softbank', 'plan', 'second', 'mega-fund', 'hit', 'wework', 'debacle']",1
1983,"['bbc', 'news', 'wework', 'may', 'delay', 'stock', 'market', 'listing']",2
1984,"['wework', 'set', 'sack', '2,000', 'staff', 'anger', 'towards', 'founder', 'adam', 'neumann', 'grows']",1
1985,"['wework', 'pull', 'thousand', 'phone', 'booth', 'service', 'formaldehyde', 'scare']",2
1986,"['wild', 'wework', 'convince', 'many', 'people', 'business', 'make', 'sense']",1
1987,"['new', 'article', 'wework', 'parent', 'pull', 'ipo', 'follow', 'pushback', 'source', 'september', '16', '2019']",2
1988,"['wework', 'say', 'fire', '13', 'employee', 'accuse', 'violate', 'company', 'policy', 'first', 'major', 'action', 'since', 'softbank', 'group', 'corp', 'take', 'majority', 'stake', 'troubled', 'co-working', 'business']",1
1989,"['push', 'forward', 'plan', 'fast-growing', 'capital', 'story', 'bit.ly/33nruzs']",2
1990,"['venture', 'capitalist', 'architect', 'startup', 'fraud', 'employee', 'layoff', 'directly', 'link', 'board', 'executive', 'mismanagement', 'link', 'fraud', 'vcs', 'sit', 'startup', 'board']",1
1991,"['wework', 'overhaul', 'corporate', 'governance', 'bid', 'save', 'ipo', 'sbee.link/p7ytxb6aw8']",2
1992,"['must', 'high', 'grade', 'nothing', 'revolutionary', 'wework', 'work', 'landlord', 'plain', 'simple']",1
1993,"['más', 'festejos']",2
1994,"['softbank', 'seek', 'control', 'wework', 'financing', 'package', 'source']",2
1995,"['moviepass', 'dead', 'suspect', 'uber', 'wework', 'not', 'terribly', 'far', 'behind', 'please', 'get', 'back', 'funding', 'business', 'business', 'model', 'make', 'sense', 'even', 'liquidity', 'event', 'much', 'much', 'farther']",1
1996,"['wework', 'juul', 'show', 'startup', 'valuation', 'totally', 'meaningless']",2
1997,['wework'],2
1998,"['leave', 'wework', 'office', 'friday', 'take', 'uber', 'lyft', 'stay', 'airbnb', 'blue', 'apron', 'not', 'deliver', 'toss', 'beyond', 'meat', 'clearly', 'next', 'big', 'thing']",2
1999,"['new', 'success', 'metric', 'work', 'wework', 'office', 'right', 'next', 'waterloo', 'mind-blowing', 'view', 'top', 'floor', 'head', 'height']",3
2000,"['late', 'blog', 'artie', 'minson', 'wework', 'number', 'man']",2
2001,"['additional', 'concern', 'address', 'please', 'contact', 'james', 'greene', 'jd', 'regional', 'director', 'human', 'resource']",2
2002,"['wework', 'parent', 'company', 'chosen', 'list', 'share', 'nasdaq', 'plan', 'sweep', 'change', 'governance']",2
2003,"['extremely', 'generous', 'graph']",1
2004,"['adam', 'neumann', 'reportedly', 'face', 'pressure', 'step', 'look', 'like', 'fight', 'life', 'wework', 'softbank']",1
2005,"['softbank', 'likely', 'funnel', '1b', 'wework', 'delayed', 'ipo', 'ft', 'fox', 'business']",2
2006,"['wework', 'expect', 'announce', 'major', 'layoff']",2
2007,"['brand', 'worthless', 'valuation', 'bizarre', 'cannot', 'agree']",1
2008,"['10', 'thing', 'know', 'wework', 'ceo', 'adam', 'neumann', 'big', 'surf', 'fan', 'lead', 'company', 'invest', '13', 'million', 'startup', 'creates', 'artificial', 'wave', 'check', 'wavegarden', 'work']",2
2009,"['wework', 'favorite', 'ponzi', 'scheme']",1
2010,"['agree', 'business', 'model', 'gross', 'marginally', 'robust', 'not', 'like', 'not', 'like', 'not', 'like', 'not', 'like']",1
2011,"['lesson', 'tech', 'startup', 'unit', 'economics', 'wework', 'ipo', 'fallout', 'venturebeat']",2
2012,"['softbank', 'corp', 'ceo', 'say', 'wework', 'japan', 'become', 'profitable', 'near', 'future', 'reuters', 'via', 'nyt']",3
2013,"['reaction', 'wework', 'ipo', 'prove', 'two', 'thing', 'real', 'estate', 'company', 'not', 'tech', 'company', 'sophisticated', 'accredit', 'investor', 'cough', 'softbank', 'cough', 'not', 'equal', 'intelligent', 'investor']",1
2014,"['underwriter', 'make', 'market', 'stock', 'first', 'day', 'fee', '3b', 'raise', 'not', 'cover', 'loss', 'stock', 'tank', 'heavily', 'try', 'push', 'level', 'think', 'money', 'table', 'investor']",2
2015,"['wework', 'overvalue']",1
2016,"['exclusive', 'china', 'wework', 'equivalent', 'ucommune', 'file', 'ipo', 'source']",2
2017,"['whatever', 'world', 'say', 'adam', 'neuman', 'limited', 'understand', 'entitle', 'decent', 'payout', 'since', 'get', 'appreciate', 'method', 'questionable', 'amaze', 'business', 'hope', 'stay', 'afloat']",3
2018,"['one', 'man', 'big', 'enough', 'fill', 'adam', 'neumann', 'shoe']",2
2019,"['adam', 'neumann', 'not', 'problem', 'wework', 'washington', 'examiner', 'dlvrit']",2
2020,"['case', 'disappear', 'cash', 'flow', 'new', 'red', 'flag', 'wework', 'ipo']",1
2021,"['78', 'loan', 'fairly', 'new', 'issue', 'past', 'year', 'accord', 'fairly', 'minimal', 'season', 'current', 'payment', 'moment']",2
2022,"['wework', 'share', 'workspace', 'company', 'whose', 'ad', 'plaster', 'dc', 'metro', 'lose', '1.6', 'billion', '2018', 'yet', 'ceo', 'personal', 'residence', 'worth', '80', 'million']",1
2023,"['wework', 'all-male', 'board', 'not', 'big', 'board', 'diversity', 'problem', 'via']",1
2024,"['week', 'get', 'sick', 'wildfire', 'air', 'pollution', 'saw', 'cyclist', 'yell', 'self-driving', 'car', 'almost', 'hit', 'bought', 'jean', 'tomorrow', 'move', 'office', 'go']",2
2025,"['nike', 'almost', 'bankrupt', 'need', 'fund', 'work', 'capital', 'wework', 'almost', 'bankrupt', 'thousand', 'excess', 'employee']",2
2026,"['stats', 'tell', 'story', 'wework', 'fall', 'ceo', 'adam', 'neumann', 'ouster']",1
2027,"['not', 'mutually', 'exclusive', 'narrative', 'wework', 'softbank', 'merely', 'take', 'advantage', 'wall', 'street', 'myopia', 'buy', 'force', 'distressed', 'asset', 'whether', 'not', 'true', 'time', 'tell']",2
2028,"['get', 'ready', 'ipo']",2
2029,"['softbank', 'another', 'chapter', 'profitless', 'startup', 'many', 'unprofitable', 'company', 'softbank', 'wework', 'bailout', 'gonna', 'cost', '15', 'billion', 'billion', 'revenue', 'point', 'wework', 'compete', 'iwg']",1
2030,"['wework', 'talk', 'softbank', 'new', '1b', 'financing', 'reuters']",2
2031,"['seattle', 'wa', 'times-business', 'wework', 'considers', 'rescue', 'plan', 'softbank', 'jpmorgan']",2
2032,"['celebrate', 'grand', 'opening', 'new', 'share', 'workspace', 'wework', 'giralda', 'place', 'official', 'ribbon', 'cut', 'ceremony', 'lead', 'office', 'mayor', 'miami-dade', 'county', 'welcome']",3
2033,"['wework', 'big', 'investor', 'suddenly', 'turn', 'ceo']",1
2034,"['lack', 'investor', 'anger', 'bank', 'wework', 'really', 'tell', 'buyside', 'apathy', 'sellside', 'role', 'market', 'guy', 'peddle', 'u', '47b', 'ipo', 'company', 'month', 'burn', 'bank', 'basically', 'shrug', 'oh']",2
2035,"['wework', 'shelve', 'ipo', 'investor', 'not', 'interested', 'guess', 'fool', 'uber', 'shame', 'fool', 'twice', 'bynd', 'shame', 'damn', 'fool', 'three', 'time']",1
2036,"['wework', 'less']",1
2037,"['neumann', 'lit', '10', 'billion', 'softbank', 'money', 'fire', 'go', 'back', 'demand', '10', 'commission', 'absolute', 'legend', 'seem', 'fair', 'assessment', 'wework', 'investor', 'founder']",1
2038,"['use', 'reusable', 'glass', 'glass', 'always', 'half', 'full', 'national']",2
2039,"['wework', 'tokyo']",2
2040,"['softbank', 'share', 'continue', 'fall', 'wework', 'bailout']",1
2041,"['one', 'answer', 'wework', 'not', 'tech', 'company', 'curious', 'understand', 'value', 'highly', 'regus']",2
2042,"['along', 'narrative', 'airbnb', 'launch', 'coworking', 'space', 'call', 'wework']",2
2043,"['softbank', 'accuse', '6,5', 'milliard', 'de', 'dollar', 'de', 'pertes', 'suite', 's', 'investissements', 'dans', 'wework', 'slack', 'et', 'uber', 'via']",2
2044,"['stung', 'wework', 'softbank', 'bos', 'son', 'chart', 'cautious', 'ipo', 'course', 'reuters', 'via', 'nyt']",1
2045,"['meet', 'masayoshi', 'son', 'japanese', 'billionaire', '14', 'billion', 'personal', 'fortune', 'whose', 'softbank', 'mega-fund', 'lose', '4.7', 'billion', 'invest', 'wework']",2
2046,"['newser', 'softbank', 'take', '6.5', 'billion', 'dollar', 'loss', 'wework', 'uber', 'via']",2
2047,"['announce', 'plan', 'expand', 'presence', 'singapore', 'co-working', 'space', 'provider', 'wework', 'set', 'open', 'two', 'new', 'location', 'vietnam', 'end', 'year']",2
2048,"['upon', 'time', 'thought', 'regressive', 'restrictive', 'read', 'uber', 'wework', 'lyft', 'etc', 'think', 'conservative', 'approach', 'unsexy', 'overall', 'good', 'thing', 'want', 'validate', 'people', 'actually', 'know', 'thing']",2
2049,"['wework', 'board', 'meet', 'today', 'discus', 'push', 'adam', 'neumann', 'allege', 'self-dealing', 'marijuana', 'use']",1
2050,"['wework', 'throw', 'towel', 'ill-fated', 'ipo', 'founder', 'ceo', 'oust', 'business', 'model', 'question', 'company', 'ultimately', 'middleman', 'add', 'last', 'value', 'benefit', 'sustainable', 'target', 'market', 'prov', '3:14']",1
2051,"['get', 'paid', 'tho']",2
2052,"['actually', 'wework', 'worth', '10', 'billion', 'whatever', 'invest', 'negative', 'worth']",1
2053,"['ask', 'adam', 'rebekah', 'put', 'position', 'ultimately', 'lead', 'expulsion', 'wework', 'think', 'important', 'consider', 'ear', 'help', 'make', 'decision', 'along', 'way']",2
2054,"['always', 'nice', 'see', 'public', 'market', 'bring', 'sanity', 'change', 'adam', 'neumann', 'potential', 'wework', 'ouster', 'echo', 'travis', 'kalanick', 'end', 'uber', 'via']",2
2055,"['everything', 'wework', 'utterly', 'odd', 'real', 'estate', 'company', 'value', 'like', 'tech', 'company', 'young', 'company', 'questionable', 'economics', 'company', 'whose', 'relationship', 'chief', 'executive', 'require', '10', 'page', 'disclosure']",2
2056,"['wework', 'wesleep']",2
2057,"['wework', 'seal', 'multi-billion', 'dollar', 'rescue', 'deal', 'founder', 'exit', '1.7', 'billion']",2
2058,"['bbc', 'wework', 'unveils', 'reform', 'bolster', 'float', 'plan']",2
2059,"['ipo', 'disaster', 'anyone', 'buying', 'lose', 'adam', 'neumann', 'proven', 'greed', 'big', 'seller', 'share', '6m', 'sale', 'trademark', 'buy', 'building', 'get', 'lease']",1
2060,"['41st', 'anniversary', 'pregnancy', 'discrimination', 'act', 'face', 'allegation', 'discriminates', 'female', 'employee', 'become', 'pregnant', 'take', 'maternity', 'leave']",1
2061,"['learn', 'everything', 'get', 'scoop', 'morris', 'share', 'end', 'cover', 'wework', 'get', 'stranger', 'spill', 'secret', 'get', 'excite', 'investigative', 'reporting']",2
2062,"['former', 'top', 'aide', 'wework', 'co-founder', 'adam', 'neumann', 'accuse', 'executive', 'discriminate', 'become', 'pregnant']",2
2063,"['top', 'story', 'vc', 'brad', 'feld', 'wework', 'softbank', 'venture', 'firm', 'may', 'slow', 'pace', '2020', 'techcrunch', 'see']",2
2064,"['wework', 'could', 'run', 'cash', 'november', 'without', 'emergency', 'financing', 'fox', 'business']",1
2065,"['tune', 'hear', 'late', 'podcast', 'talk', 'turkey', 'amaze', 'insight', 'surreal', 'want', 'know', 'get', 'jet']",2
